,Method,Parameter,Signal_id,Repetition,-5,0,5,10,15,20
5448,dt,{'LB': 1.0},trumpet,48,1.0623164176940918,1.125031590461731,1.264395833015442,1.5168356895446777,1.8525073528289795,2.301408529281616
5449,dt,{'LB': 1.0},trumpet,49,1.0792512893676758,1.1585487127304077,1.3267618417739868,1.6158409118652344,1.97621488571167,2.467090606689453
5450,dt,{'LB': 1.0},trumpet,50,1.0645644664764404,1.1345736980438232,1.2645456790924072,1.4962908029556274,1.8351223468780518,2.265291213989258
5451,dt,{'LB': 1.0},trumpet,51,1.0666574239730835,1.130151629447937,1.2789225578308105,1.5481538772583008,1.9074358940124512,2.363203287124634
5452,dt,{'LB': 1.0},trumpet,52,1.0651971101760864,1.1240065097808838,1.251499056816101,1.4834260940551758,1.8337152004241943,2.2441725730895996
5453,dt,{'LB': 1.0},trumpet,53,1.060341238975525,1.122528314590454,1.2606223821640015,1.5156327486038208,1.8621621131896973,2.2844042778015137
5454,dt,{'LB': 1.0},trumpet,54,1.066995620727539,1.120783805847168,1.2469373941421509,1.4874615669250488,1.8297863006591797,2.283579111099243
5455,dt,{'LB': 1.0},trumpet,55,1.0703989267349243,1.1398650407791138,1.2943363189697266,1.5685999393463135,1.932073950767517,2.392514705657959
5456,dt,{'LB': 1.0},trumpet,56,1.0564104318618774,1.1100118160247803,1.2380727529525757,1.4810028076171875,1.8283183574676514,2.2524900436401367
5457,dt,{'LB': 1.0},trumpet,57,1.0660665035247803,1.1353741884231567,1.2962846755981445,1.5752837657928467,1.9364829063415527,2.411263942718506
5458,dt,{'LB': 1.0},trumpet,58,1.0667685270309448,1.1334939002990723,1.2907099723815918,1.5714631080627441,1.933687686920166,2.352823495864868
5459,dt,{'LB': 1.0},trumpet,59,1.0570467710494995,1.1152501106262207,1.2602591514587402,1.5217766761779785,1.8640739917755127,2.311892032623291
5460,dt,{'LB': 1.0},trumpet,60,1.0635462999343872,1.122768759727478,1.2655479907989502,1.527534008026123,1.893815040588379,2.3395416736602783
5461,dt,{'LB': 1.0},trumpet,61,1.0714279413223267,1.135748028755188,1.282505750656128,1.549351692199707,1.9352500438690186,2.366574287414551
5462,dt,{'LB': 1.0},trumpet,62,1.0747034549713135,1.1478794813156128,1.3169077634811401,1.5985238552093506,1.986753225326538,2.4489879608154297
5463,dt,{'LB': 1.0},trumpet,63,1.0729326009750366,1.1383155584335327,1.2935088872909546,1.5660009384155273,1.936008095741272,2.375307321548462
5464,dt,{'LB': 1.0},trumpet,64,1.0741640329360962,1.1436060667037964,1.299338936805725,1.5720508098602295,1.9360933303833008,2.4404592514038086
5465,dt,{'LB': 1.0},trumpet,65,1.0780541896820068,1.1476728916168213,1.3081672191619873,1.589143991470337,1.9492918252944946,2.4219014644622803
5466,dt,{'LB': 1.0},trumpet,66,1.0717753171920776,1.140613317489624,1.2971469163894653,1.5748969316482544,1.9467580318450928,2.426643133163452
5467,dt,{'LB': 1.0},trumpet,67,1.0552058219909668,1.1109533309936523,1.2454755306243896,1.490404486656189,1.8443026542663574,2.292956829071045
5468,dt,{'LB': 1.0},trumpet,68,1.0720903873443604,1.1432232856750488,1.3014496564865112,1.5748636722564697,1.9313760995864868,2.387951612472534
5469,dt,{'LB': 1.0},trumpet,69,1.064424991607666,1.1350127458572388,1.2965480089187622,1.56680166721344,1.9244379997253418,2.420600414276123
5470,dt,{'LB': 1.0},trumpet,70,1.0743355751037598,1.135985016822815,1.2755317687988281,1.5450644493103027,1.899674415588379,2.3846688270568848
5471,dt,{'LB': 1.0},trumpet,71,1.072805643081665,1.1384516954421997,1.2869372367858887,1.5505352020263672,1.9314037561416626,2.400113344192505
5472,dt,{'LB': 1.0},trumpet,72,1.061179518699646,1.118031620979309,1.2501499652862549,1.4917103052139282,1.8508424758911133,2.2603390216827393
5473,dt,{'LB': 1.0},trumpet,73,1.0737439393997192,1.1488462686538696,1.3136346340179443,1.59067964553833,1.9609065055847168,2.4319517612457275
5474,dt,{'LB': 1.0},trumpet,74,1.070302128791809,1.1355836391448975,1.2875735759735107,1.5550520420074463,1.9194117784500122,2.385084390640259
5475,dt,{'LB': 1.0},trumpet,75,1.0640567541122437,1.1293466091156006,1.2741141319274902,1.531486988067627,1.8650689125061035,2.3064889907836914
5476,dt,{'LB': 1.0},trumpet,76,1.062263011932373,1.1276187896728516,1.27470064163208,1.5318048000335693,1.8803802728652954,2.3493175506591797
5477,dt,{'LB': 1.0},trumpet,77,1.0758973360061646,1.1549404859542847,1.2749797105789185,1.5206167697906494,1.8753156661987305,2.3542027473449707
5478,dt,{'LB': 1.0},trumpet,78,1.0734031200408936,1.1396700143814087,1.2923580408096313,1.578298568725586,1.9512436389923096,2.4128992557525635
5479,dt,{'LB': 1.0},trumpet,79,1.063704252243042,1.1374750137329102,1.2919366359710693,1.560617208480835,1.9150201082229614,2.360201835632324
5480,dt,{'LB': 1.0},trumpet,80,1.0651330947875977,1.132882833480835,1.2874211072921753,1.5561394691467285,1.9260938167572021,2.446359395980835
5481,dt,{'LB': 1.0},trumpet,81,1.0847834348678589,1.164984941482544,1.3219321966171265,1.5900847911834717,1.9549732208251953,2.393751621246338
5482,dt,{'LB': 1.0},trumpet,82,1.0737344026565552,1.149684190750122,1.3140519857406616,1.5918611288070679,1.9527065753936768,2.356138229370117
5483,dt,{'LB': 1.0},trumpet,83,1.0662041902542114,1.1275056600570679,1.2659004926681519,1.5266623497009277,1.8759138584136963,2.3045120239257812
5484,dt,{'LB': 1.0},trumpet,84,1.0574570894241333,1.108054280281067,1.2346972227096558,1.478690266609192,1.823739767074585,2.2805516719818115
5485,dt,{'LB': 1.0},trumpet,85,1.0706080198287964,1.1387474536895752,1.2935152053833008,1.5773338079452515,1.9400306940078735,2.4604997634887695
5486,dt,{'LB': 1.0},trumpet,86,1.0581037998199463,1.106829285621643,1.2206635475158691,1.4474568367004395,1.7902493476867676,2.231109142303467
5487,dt,{'LB': 1.0},trumpet,87,1.059687614440918,1.1175538301467896,1.250343918800354,1.498160719871521,1.8396649360656738,2.2617993354797363
5488,dt,{'LB': 1.0},trumpet,88,1.0667998790740967,1.1396598815917969,1.30617356300354,1.5853304862976074,1.9502067565917969,2.3881478309631348
5489,dt,{'LB': 1.0},trumpet,89,1.0654431581497192,1.130750298500061,1.282024621963501,1.5435365438461304,1.8979438543319702,2.3340485095977783
5490,dt,{'LB': 1.0},trumpet,90,1.0622841119766235,1.1220197677612305,1.2637258768081665,1.5079476833343506,1.8495042324066162,2.2814669609069824
5491,dt,{'LB': 1.0},trumpet,91,1.0673269033432007,1.1323227882385254,1.2900440692901611,1.5641756057739258,1.935329556465149,2.415412425994873
5492,dt,{'LB': 1.0},trumpet,92,1.0791962146759033,1.1401783227920532,1.2810890674591064,1.554376244544983,1.9238035678863525,2.341620683670044
